id_alma,nombre,pecado_capital,nivel_corrupcion,fecha_condena,dimension_origen,estado
1228,Richard Buck,Lujuria,5,1876-09-17,Sector 7G,activa
1229,Eric Hart,Avaricia,88,1863-11-22,Inframundo,en proceso de tortura
1230,Alexandra Waters,Lujuria,50,1886-06-20,Pandemonium,activa
1231,Jeremy Bartlett,Avaricia,30,1832-03-30,Sector 7G,redimida
1232,Emily Velez,Pereza,66,1942-05-17,Pandemonium,en proceso de tortura
1233,Jennifer Hall,Lujuria,81,1844-02-03,Limbo,en proceso de tortura
1234,Kayla Garcia DVM,Pereza,67,2009-02-10,Tierra,redimida
1235,Maria Garcia,Avaricia,50,1879-03-23,Inframundo,redimida
1236,Crystal Peterson,Pereza,98,1863-01-23,Limbo,en proceso de tortura
1237,James Miller,Envidia,71,1943-03-25,Sector 7G,en proceso de tortura
1238,Sophia Smith,Pereza,77,2022-11-25,Pandemonium,activa
1239,Stephen Hopkins,Avaricia,42,1897-10-15,Pandemonium,activa
1240,Lance Torres,Avaricia,12,1918-01-08,Inframundo,activa
1241,Linda Johnson,Pereza,54,1923-08-15,Limbo,redimida
1242,William Burton,Ira,23,1943-07-26,Sector 7G,redimida
1243,Richard Bowman,Avaricia,25,1877-08-30,Sector 7G,activa
1244,John Ingram,Ira,83,2008-03-05,Tierra,activa
1245,Roger Avery,Lujuria,1,1953-08-21,Sector 7G,activa
1246,Dorothy Hodge,Ira,1,1846-08-04,Limbo,activa
1247,Mia Collins,Ira,60,1939-07-23,Limbo,activa
1248,Kyle Wilson,Soberbia,77,1926-08-06,Limbo,activa
1249,Christian Franco,Soberbia,75,1828-10-30,Limbo,activa
1250,Brandy Good,Envidia,64,1852-10-27,Abismo,redimida
1251,Jennifer Cherry,Gula,40,2001-11-09,Pandemonium,activa
1252,Shelley Mays,Gula,30,1902-01-14,Inframundo,en proceso de tortura
1253,Jason Flores,Pereza,96,2019-01-13,Sector 7G,activa
1254,Travis Burns III,Lujuria,62,1833-03-17,Limbo,redimida
1255,Madison Yoder,Pereza,19,1896-05-25,Inframundo,en proceso de tortura
1256,Laurie Durham,Ira,1,1939-03-27,Sector 7G,redimida
1257,Joseph Davis,Envidia,19,1921-02-06,Pandemonium,en proceso de tortura
1258,Laura Roberts,Lujuria,10,1911-04-29,Sector 7G,en proceso de tortura
1259,Debra Carlson,Gula,77,1840-11-16,Tierra,redimida
1260,Corey Taylor,Envidia,83,1959-05-07,Inframundo,en proceso de tortura
1261,Rodney Terry,Gula,71,1923-02-13,Limbo,activa
1262,Tracy Herrera,Pereza,97,2003-12-28,Inframundo,activa
1263,Christopher Shea,Envidia,10,1924-04-07,Tierra,redimida
1264,Devin Herrera,Pereza,71,1952-05-04,Sector 7G,redimida
1265,Brenda Preston,Gula,72,1968-02-22,Tierra,redimida
1266,Christopher Hunt,Avaricia,17,1986-04-06,Inframundo,redimida
1267,Donna Allen,Envidia,53,1990-12-05,Pandemonium,redimida
1268,Johnny Williams,Pereza,94,1888-04-22,Abismo,redimida
1269,Kimberly Edwards,Soberbia,44,1839-05-04,Inframundo,en proceso de tortura
1270,Rebecca Hill,Pereza,44,1919-06-22,Sector 7G,en proceso de tortura
1271,Denise Davenport,Gula,86,1870-10-09,Sector 7G,en proceso de tortura
1272,Shane Burton,Ira,59,1906-11-25,Tierra,activa
1273,Brenda Moore,Pereza,5,1832-09-16,Tierra,activa
1274,Nina Price,Pereza,32,1943-05-27,Inframundo,activa
1275,Steven Griffith,Gula,78,1854-05-10,Limbo,activa
1276,Jonathan Chen,Avaricia,75,1871-09-13,Limbo,redimida
1277,Brian Smith,Avaricia,58,1946-09-22,Pandemonium,en proceso de tortura
1278,Kevin Rios,Gula,7,1944-03-30,Limbo,redimida
1279,Brian Morton,Ira,76,1934-03-05,Sector 7G,redimida
1280,Ryan Hernandez,Pereza,23,1828-03-25,Limbo,activa
1281,Angela Howard,Lujuria,78,1939-05-13,Inframundo,en proceso de tortura
1282,Stacy Baker,Lujuria,21,1990-04-16,Pandemonium,redimida
1283,Claudia Johnson,Lujuria,97,1919-05-30,Sector 7G,activa
1284,Evan Lewis,Soberbia,61,2020-04-01,Tierra,en proceso de tortura
1285,Abigail Graves,Pereza,8,1897-03-09,Limbo,activa
1286,Brian Chase,Avaricia,13,1906-07-25,Abismo,activa
1287,Matthew Bailey,Ira,96,1828-05-04,Limbo,activa
1288,Brianna Bartlett,Ira,82,1922-12-29,Limbo,redimida
1289,Matthew Wright,Lujuria,66,2010-04-13,Limbo,redimida
1290,Stacy Brown,Ira,51,2003-12-28,Tierra,activa
1291,Ellen Herrera,Pereza,75,1908-02-21,Abismo,en proceso de tortura
1292,Luke Reyes,Avaricia,47,2018-10-13,Abismo,en proceso de tortura
1293,Robert Grimes,Soberbia,40,2003-12-28,Abismo,en proceso de tortura
1294,Kelly Jennings,Pereza,87,1857-01-09,Limbo,en proceso de tortura
1295,Jeff Tran,Gula,81,1977-02-19,Tierra,activa
1296,Nicole Park,Pereza,72,1851-07-12,Sector 7G,redimida
1297,Emily Hughes,Lujuria,43,1987-05-03,Limbo,en proceso de tortura
1298,Susan York,Pereza,80,1963-03-26,Abismo,en proceso de tortura
1299,Philip Hernandez,Pereza,26,1955-07-18,Pandemonium,activa
1300,Ashley Evans,Soberbia,37,1873-12-19,Pandemonium,en proceso de tortura
1301,John Christensen,Pereza,97,1903-04-05,Limbo,en proceso de tortura
1302,Shane Graham PhD,Gula,60,1844-07-13,Tierra,redimida
1303,Melody Matthews,Pereza,23,1874-01-06,Limbo,redimida
1304,Kenneth Taylor,Envidia,92,1878-09-20,Tierra,redimida
1305,Michael Reynolds,Envidia,88,1991-04-16,Sector 7G,en proceso de tortura
1306,Michael Henson,Envidia,87,1897-08-17,Abismo,activa
1307,John Jordan,Avaricia,83,1877-09-24,Tierra,redimida
1308,Amy Wilcox MD,Lujuria,6,1993-03-04,Pandemonium,en proceso de tortura
1309,Amy Howard,Avaricia,9,1951-11-02,Abismo,en proceso de tortura
1310,Maria Henry,Soberbia,49,1841-04-28,Pandemonium,en proceso de tortura
1311,Monique Peters,Pereza,66,1932-08-05,Tierra,en proceso de tortura
1312,Nicole Leon,Envidia,6,1929-01-04,Pandemonium,en proceso de tortura
1313,Andrew Fields,Pereza,44,1904-07-25,Pandemonium,en proceso de tortura
1314,Jamie Perry,Gula,8,1924-04-17,Inframundo,en proceso de tortura
1315,Joshua Barnett,Envidia,19,1838-01-29,Abismo,en proceso de tortura
1316,Katie Williams,Gula,76,1992-11-02,Inframundo,en proceso de tortura
1317,Melissa Watson,Lujuria,50,1832-03-29,Limbo,activa
1318,Javier Dominguez,Lujuria,12,1923-07-02,Sector 7G,activa
1319,David Thomas,Avaricia,100,1981-03-24,Inframundo,en proceso de tortura
1320,Dr. Adam Simmons MD,Soberbia,48,1883-02-17,Sector 7G,redimida
1321,Caitlin Montoya,Ira,98,1897-07-17,Sector 7G,redimida
1322,Garrett Stone,Ira,37,2009-06-29,Sector 7G,en proceso de tortura
1323,Derrick Walker,Avaricia,20,1850-02-17,Tierra,en proceso de tortura
1324,Melissa Lynch,Ira,78,1938-04-11,Sector 7G,en proceso de tortura
1325,Nathan Johnson,Envidia,65,2021-04-05,Inframundo,activa
1326,Matthew Lawrence,Avaricia,9,1897-12-14,Limbo,redimida
1327,Alyssa Jones,Pereza,49,1958-11-07,Inframundo,en proceso de tortura
1328,Albert Santana,Soberbia,30,1851-09-30,Sector 7G,redimida
1329,Sarah Fleming,Gula,84,1934-05-22,Tierra,en proceso de tortura
1330,Mr. Zachary Thompson,Pereza,23,1864-04-04,Limbo,en proceso de tortura
1331,Dale Mckinney,Soberbia,81,2017-06-03,Abismo,activa
1332,Brenda Esparza DVM,Ira,54,1966-05-15,Abismo,en proceso de tortura
1333,James Barton,Lujuria,75,1898-09-22,Pandemonium,en proceso de tortura
1334,Pamela Moore,Pereza,61,1873-12-07,Inframundo,en proceso de tortura
1335,Nicholas Rojas,Ira,47,1950-04-25,Inframundo,redimida
1336,Robin Green,Avaricia,53,1911-02-12,Sector 7G,redimida
1337,Steven Espinoza,Avaricia,64,2018-06-04,Tierra,en proceso de tortura
1338,Mr. Peter Allen,Soberbia,43,1923-03-07,Sector 7G,activa
1339,Brenda Watson,Avaricia,47,1835-04-19,Pandemonium,en proceso de tortura
1340,Frank Morales,Pereza,50,2001-08-31,Limbo,redimida
1341,Susan Shaffer,Lujuria,96,2016-02-15,Inframundo,en proceso de tortura
1342,David Williams,Ira,0,1857-04-09,Pandemonium,redimida
1343,Michael Williams,Soberbia,22,1983-08-01,Pandemonium,redimida
1344,Sean Nguyen,Avaricia,3,1843-11-02,Sector 7G,redimida
1345,Emily Allen,Lujuria,26,1955-07-01,Limbo,redimida
1346,Nicholas Olson,Envidia,14,1846-01-08,Tierra,redimida
1347,Jacob Jenkins,Avaricia,15,1944-09-05,Sector 7G,redimida
1348,Virginia Mckee,Envidia,24,1880-05-26,Tierra,en proceso de tortura
1349,Monica Richards,Soberbia,23,2025-04-04,Tierra,activa
1350,Michael Kelley,Envidia,58,1896-06-29,Abismo,en proceso de tortura
1351,Lisa Mason,Ira,0,1994-04-27,Inframundo,activa
1352,Joseph Ford,Pereza,28,1829-09-25,Inframundo,redimida
1353,Travis Morgan,Lujuria,63,1881-05-01,Pandemonium,redimida
1354,Claudia Watkins,Lujuria,68,1865-10-29,Sector 7G,redimida
1355,Sean Turner,Avaricia,3,1975-12-10,Limbo,en proceso de tortura
1356,Brittany Huffman,Soberbia,8,2023-08-13,Pandemonium,redimida
1357,Justin Wu,Pereza,19,1834-11-23,Sector 7G,redimida
1358,Keith Gardner,Soberbia,61,1827-12-23,Abismo,redimida
1359,Michael Jones,Soberbia,29,1993-07-31,Inframundo,redimida
1360,Bruce Anderson,Ira,65,1857-09-26,Abismo,activa
1361,Jill Smith,Lujuria,62,1922-03-25,Sector 7G,en proceso de tortura
1362,Ashley Griffin,Envidia,7,1998-09-06,Sector 7G,en proceso de tortura
1363,Alicia Lopez,Pereza,67,1837-07-24,Sector 7G,redimida
1364,Geoffrey Martinez,Soberbia,84,1999-05-28,Abismo,en proceso de tortura
1365,Vernon Gutierrez,Lujuria,7,1842-08-15,Limbo,activa
1366,Joshua Mcbride,Gula,89,1871-05-21,Pandemonium,activa
1367,Jose Myers,Soberbia,30,2003-12-03,Sector 7G,redimida
1368,Stephanie Torres,Gula,43,1976-05-19,Pandemonium,activa
1369,Gordon Davis,Avaricia,77,1889-02-10,Pandemonium,redimida
1370,William Arroyo,Lujuria,26,1832-04-05,Sector 7G,activa
1371,Mikayla Hughes,Envidia,85,1836-02-28,Inframundo,redimida
1372,Steven Cordova,Avaricia,22,1910-11-05,Inframundo,redimida
1373,Cassie Bennett,Envidia,9,1888-02-07,Inframundo,activa
1374,Todd Cooper,Pereza,95,1854-05-23,Limbo,activa
1375,Tiffany Thomas,Pereza,64,1907-06-11,Tierra,en proceso de tortura
1376,Abigail Bowman,Gula,37,1976-04-16,Tierra,activa
1377,Catherine Johnson,Pereza,75,2023-08-18,Pandemonium,redimida
1378,Christian Bennett,Envidia,45,2003-01-19,Sector 7G,activa
1379,Sabrina Murray,Avaricia,47,2013-09-13,Sector 7G,activa
1380,Gabriel Jennings,Envidia,52,1991-11-06,Limbo,activa
1381,Kelsey Flores,Gula,92,1904-03-23,Limbo,redimida
1382,Alan Bowers,Gula,99,1956-01-20,Pandemonium,en proceso de tortura
1383,April Nolan,Gula,20,1972-12-17,Limbo,activa
1384,Nancy Huffman,Envidia,43,1853-09-01,Tierra,redimida
1385,Natasha Banks,Envidia,35,1895-08-30,Sector 7G,redimida
1386,Richard Abbott,Pereza,27,1863-10-16,Sector 7G,activa
1387,Raymond Kelley,Lujuria,34,1838-07-21,Inframundo,en proceso de tortura
1388,Ana Peck,Gula,96,1849-05-03,Sector 7G,en proceso de tortura
1389,David Smith,Envidia,11,1945-10-25,Tierra,redimida
1390,Patricia Nguyen,Soberbia,95,2021-05-12,Tierra,en proceso de tortura
1391,Melissa Johnson,Avaricia,54,2004-07-18,Abismo,redimida
1392,Michael Mcpherson,Soberbia,84,1830-12-23,Pandemonium,en proceso de tortura
1393,Andrea Lee,Lujuria,76,2004-05-28,Abismo,activa
1394,Jennifer Trevino,Envidia,58,1886-04-21,Abismo,en proceso de tortura
1395,Kenneth Saunders,Ira,82,1898-08-09,Sector 7G,en proceso de tortura
1396,Amanda Reed,Lujuria,80,1880-10-06,Abismo,redimida
1397,Erika Jones,Avaricia,50,1987-09-13,Pandemonium,redimida
1398,Deborah Ritter,Soberbia,22,1904-06-24,Pandemonium,redimida
1399,Julie Casey,Avaricia,6,1993-01-08,Pandemonium,activa
1400,Anthony Juarez,Avaricia,99,2025-07-02,Inframundo,en proceso de tortura
1401,Kathleen Martinez,Ira,84,2025-07-24,Sector 7G,en proceso de tortura
1402,Deborah Leonard,Soberbia,91,1968-01-16,Sector 7G,en proceso de tortura
1403,Nicolas Khan,Gula,44,1995-07-30,Inframundo,activa
1404,Meghan Snyder,Ira,23,1826-06-26,Abismo,activa
1405,Paul Conner,Pereza,89,2022-06-25,Abismo,redimida
1406,Patricia Anderson,Gula,38,1934-05-29,Limbo,activa
1407,Jennifer Ayers,Avaricia,73,1898-03-04,Pandemonium,redimida
1408,Michael Spencer,Soberbia,79,1855-02-27,Abismo,en proceso de tortura
1409,Holly Cruz,Ira,34,1869-05-20,Limbo,redimida
1410,David Galvan,Pereza,62,2022-10-31,Limbo,activa
1411,Mark Sharp,Avaricia,30,1946-03-10,Tierra,redimida
1412,Matthew Stanley,Lujuria,19,1951-08-07,Pandemonium,en proceso de tortura
1413,Sheila Lynch,Avaricia,25,2018-12-07,Inframundo,en proceso de tortura
1414,Lisa Hughes,Lujuria,9,1955-12-28,Sector 7G,en proceso de tortura
1415,Paige Schmidt,Lujuria,98,1850-08-20,Tierra,en proceso de tortura
1416,Kathy Hall,Lujuria,85,1833-12-28,Abismo,en proceso de tortura
1417,Steven Pham,Pereza,50,1825-12-02,Pandemonium,en proceso de tortura
1418,Holly Valenzuela,Pereza,11,1971-06-29,Pandemonium,activa
1419,Sandra Brown,Gula,67,1994-11-24,Limbo,en proceso de tortura
1420,James Moore,Pereza,28,1951-06-14,Tierra,redimida
1421,Lindsey Taylor,Gula,52,1928-08-16,Inframundo,en proceso de tortura
1422,Shannon Roberts,Lujuria,35,1933-05-28,Abismo,redimida
1423,Rachel Morales,Avaricia,96,1937-05-03,Sector 7G,en proceso de tortura
1424,Dennis Garza,Gula,99,1929-05-30,Inframundo,redimida
1425,Monica Thomas,Pereza,22,1864-05-08,Limbo,en proceso de tortura
1426,Stephen Steele,Envidia,48,1953-03-04,Sector 7G,en proceso de tortura
1427,Roy Cardenas,Avaricia,2,2012-03-02,Inframundo,redimida
1428,Phillip Jennings,Ira,7,1911-10-24,Sector 7G,activa
1429,Deborah Miller,Lujuria,50,1996-06-29,Abismo,redimida
1430,Erin Smith,Envidia,36,1858-02-09,Limbo,redimida
1431,Christopher Gallegos,Envidia,83,1931-10-12,Tierra,en proceso de tortura
1432,Thomas Franklin,Ira,68,1887-12-13,Pandemonium,activa
1433,Johnny Floyd,Avaricia,50,1871-05-06,Inframundo,redimida
1434,Kevin Marshall,Lujuria,47,1981-03-22,Inframundo,redimida
1435,Preston Nolan,Ira,49,1974-07-01,Tierra,redimida
1436,Timothy Phillips,Soberbia,100,1972-09-26,Sector 7G,activa
1437,Robert Herman,Envidia,86,1831-10-30,Abismo,redimida
1438,Patricia Lee,Avaricia,38,1903-11-23,Inframundo,en proceso de tortura
1439,Ashley Black,Soberbia,87,1929-03-10,Limbo,activa
1440,Casey Murphy,Lujuria,90,1945-08-28,Tierra,en proceso de tortura
1441,Sheila Cortez,Lujuria,12,1980-11-11,Inframundo,en proceso de tortura
1442,Sarah Miller,Pereza,64,2002-12-06,Tierra,en proceso de tortura
1443,Dr. Aaron Frye,Ira,25,1998-03-21,Limbo,en proceso de tortura
1444,Michelle Wagner,Pereza,88,1955-11-27,Pandemonium,activa
1445,Kelly Molina,Lujuria,86,1960-03-02,Abismo,redimida
1446,Sherri Solomon,Envidia,76,1937-08-15,Inframundo,redimida
1447,Peggy Young,Soberbia,65,1992-02-17,Limbo,en proceso de tortura
1448,Erica Stevens,Envidia,30,1929-07-18,Inframundo,activa
1449,Emily Garcia,Gula,24,1970-04-14,Inframundo,en proceso de tortura
1450,Ashley Cowan,Envidia,31,1963-06-23,Limbo,redimida
1451,Matthew Butler,Gula,75,1826-12-05,Pandemonium,redimida
1452,James Clark,Pereza,64,1889-04-24,Tierra,activa
1453,Stacey Wall,Pereza,71,2012-04-04,Abismo,en proceso de tortura
1454,Julie Ortiz,Soberbia,55,1966-02-21,Abismo,en proceso de tortura
1455,Elizabeth Brady,Soberbia,74,1869-08-10,Inframundo,activa
1456,Margaret Anderson,Pereza,50,1879-05-03,Inframundo,redimida
1457,Kristina English,Lujuria,18,2002-12-29,Inframundo,en proceso de tortura
1458,Monica Gregory,Lujuria,47,1883-05-02,Inframundo,redimida
1459,Margaret Small,Gula,60,1971-07-25,Inframundo,redimida
1460,Marcus Wade,Envidia,98,1883-08-12,Inframundo,activa
1461,Timothy Chapman,Gula,99,1954-08-06,Sector 7G,activa
1462,Christian Taylor,Pereza,7,1898-04-20,Inframundo,redimida
1463,Scott Fields,Soberbia,88,1931-07-13,Sector 7G,redimida
1464,Elizabeth Johnson,Lujuria,64,1928-01-02,Pandemonium,en proceso de tortura
1465,Erin Alexander,Soberbia,53,1902-07-18,Inframundo,activa
1466,Kristen Riddle,Envidia,32,1867-08-18,Pandemonium,activa
1467,George Harris,Gula,53,1869-01-15,Tierra,activa
1468,Kimberly Ruiz,Avaricia,88,1878-02-09,Sector 7G,en proceso de tortura
1469,Michael Wilson,Pereza,4,2016-03-25,Inframundo,activa
1470,Cynthia Davis,Pereza,84,1900-11-24,Tierra,en proceso de tortura
1471,Linda Lawson,Gula,98,1968-09-07,Sector 7G,en proceso de tortura
1472,Morgan Bryan,Lujuria,69,2007-10-26,Inframundo,en proceso de tortura
1473,Jared Young,Pereza,97,1997-03-27,Sector 7G,en proceso de tortura
1474,Jennifer Patrick,Envidia,66,2013-05-20,Tierra,activa
1475,Philip Jackson,Ira,84,1990-04-10,Limbo,en proceso de tortura
1476,Pamela Carroll,Ira,79,2010-12-05,Pandemonium,activa
1477,Ashley Rodgers,Pereza,38,1898-06-27,Limbo,redimida
1478,Katie Peterson,Pereza,87,1869-01-02,Limbo,en proceso de tortura
1479,Jorge Johnson,Envidia,84,1918-04-12,Inframundo,en proceso de tortura
1480,Michelle Johnson,Ira,27,1832-10-16,Inframundo,redimida
1481,Christopher Simon,Envidia,12,1855-11-03,Abismo,en proceso de tortura
1482,Brian Campbell,Lujuria,77,1851-05-13,Tierra,en proceso de tortura
1483,Aaron Gonzalez,Ira,39,1990-10-28,Inframundo,en proceso de tortura
1484,Jill Trujillo,Envidia,94,1828-03-16,Abismo,redimida
1485,Alicia Lee,Gula,27,2003-12-28,Abismo,redimida
1486,Jacob Wagner,Lujuria,77,1875-10-12,Pandemonium,redimida
1487,Daniel Flores,Pereza,7,1835-09-30,Sector 7G,en proceso de tortura
1488,Travis Oneill,Soberbia,50,1975-01-08,Tierra,redimida
1489,Lori Harrington,Pereza,70,1826-01-28,Sector 7G,redimida
1490,David Johnson,Lujuria,58,1929-09-25,Tierra,redimida
1491,Susan Valdez,Gula,26,1921-04-08,Inframundo,activa
1492,Tracy Taylor,Avaricia,55,1991-01-30,Inframundo,activa
1493,Michaela Wilson,Avaricia,40,1877-04-25,Abismo,redimida
1494,Maria Frazier,Envidia,64,1944-11-14,Limbo,activa
1495,Benjamin Smith,Ira,91,2003-12-28,Sector 7G,en proceso de tortura
1496,Brian Silva,Gula,64,1886-02-02,Tierra,en proceso de tortura
1497,Richard Clark,Gula,74,2002-11-05,Inframundo,en proceso de tortura
1498,Victoria Parker,Avaricia,76,1868-03-04,Limbo,activa
1499,Angela Perez,Soberbia,15,1926-03-30,Inframundo,en proceso de tortura
1500,Colton Cervantes,Soberbia,88,1980-10-02,Tierra,en proceso de tortura
1501,Paul White,Ira,99,1848-10-09,Limbo,redimida
1502,Aaron James,Avaricia,95,1915-03-20,Limbo,redimida
1503,Cathy Hartman,Ira,73,1964-11-13,Inframundo,redimida
1504,James Roberts,Ira,5,1870-12-21,Abismo,redimida
1505,Wayne Hernandez,Avaricia,92,1884-08-02,Sector 7G,en proceso de tortura
1506,Mr. James Andersen,Gula,70,1867-04-26,Abismo,en proceso de tortura
1507,Nathan Lopez,Avaricia,62,1913-06-16,Tierra,activa
1508,Tina Johnson,Soberbia,12,1889-03-31,Limbo,activa
1509,Edward Holland,Ira,100,1856-08-25,Inframundo,en proceso de tortura
1510,Mary Davis,Ira,59,1838-02-21,Sector 7G,en proceso de tortura
1511,Anthony Brown,Avaricia,80,1977-09-23,Inframundo,activa
1512,Marco Snyder,Avaricia,44,1858-02-23,Tierra,redimida
1513,Harold Johnson,Avaricia,68,1991-01-27,Limbo,activa
1514,Shane Dennis,Avaricia,9,1847-03-18,Limbo,redimida
1515,Grace Gibson,Ira,15,1976-12-12,Abismo,en proceso de tortura
1516,Tony Williams,Avaricia,76,2008-06-29,Tierra,en proceso de tortura
1517,Mr. Martin Gray,Pereza,6,1946-04-12,Pandemonium,activa
1518,Melissa Bell,Gula,16,1839-04-10,Abismo,en proceso de tortura
1519,James Morris,Soberbia,34,1907-03-11,Inframundo,en proceso de tortura
1520,Vincent Hernandez,Envidia,48,1853-01-16,Tierra,activa
1521,Lucas Perez,Lujuria,17,1853-07-20,Inframundo,en proceso de tortura
1522,Kelly Green,Avaricia,76,1844-11-11,Sector 7G,en proceso de tortura
1523,Adrian Blackwell,Pereza,52,1893-07-10,Tierra,redimida
1524,Ashley Robinson,Pereza,34,2015-08-02,Sector 7G,en proceso de tortura
1525,Katherine Cobb,Soberbia,83,1880-09-28,Pandemonium,redimida
1526,Kayla Williams,Soberbia,19,2018-07-17,Tierra,en proceso de tortura
1527,Shawn Harris,Pereza,62,1964-10-05,Inframundo,activa
1528,Kayla Townsend,Envidia,50,1992-03-02,Tierra,en proceso de tortura
1529,Donna Martinez,Envidia,13,1897-02-11,Inframundo,redimida
1530,Stephen Bailey,Pereza,88,1934-10-24,Sector 7G,en proceso de tortura
1531,Gregory Smith,Ira,18,2022-07-30,Sector 7G,activa
1532,Jennifer Randall,Pereza,76,1962-07-30,Tierra,en proceso de tortura
1533,Kayla Watson,Envidia,36,1933-04-23,Abismo,redimida
1534,Jenna Tran,Gula,87,1970-08-14,Tierra,en proceso de tortura
1535,David Marshall,Lujuria,74,1878-12-10,Sector 7G,en proceso de tortura
1536,Kevin Wilson,Gula,81,1927-10-12,Inframundo,activa
1537,Alison Smith,Gula,64,1916-12-31,Sector 7G,en proceso de tortura
1538,Denise Hoffman,Soberbia,2,1961-02-06,Pandemonium,en proceso de tortura
1539,Vanessa Kent,Envidia,53,1958-08-19,Sector 7G,activa
1540,Lisa Cook,Avaricia,19,1889-01-30,Pandemonium,en proceso de tortura
1541,Patricia Norman,Avaricia,65,1937-03-05,Abismo,en proceso de tortura
1542,Gary Osborne,Avaricia,60,1885-11-25,Pandemonium,activa
1543,Cory Hunt,Avaricia,49,1986-02-20,Inframundo,en proceso de tortura
1544,Lauren Johnson,Gula,15,2011-05-05,Abismo,redimida
1545,Sheila Johnson,Avaricia,40,1898-01-13,Tierra,redimida
1546,Joshua Rodriguez,Gula,2,1873-10-03,Inframundo,en proceso de tortura
1547,Mr. Robert Cunningham,Avaricia,72,1951-10-06,Inframundo,en proceso de tortura
1548,Robert Miller,Lujuria,29,1934-09-09,Abismo,activa
1549,Sharon West,Pereza,95,1852-12-08,Abismo,en proceso de tortura
1550,Jacob Smith,Ira,9,2003-10-26,Tierra,redimida
1551,Jeffrey Camacho,Avaricia,33,1912-01-22,Tierra,activa
1552,Daniel Ingram,Pereza,35,1978-08-25,Tierra,redimida
1553,Janice Franco,Avaricia,5,1998-05-02,Tierra,redimida
1554,Cesar Scott,Pereza,42,1849-12-13,Abismo,redimida
1555,Jessica Willis,Envidia,43,1995-05-09,Tierra,redimida
1556,Amy Becker,Ira,66,1976-03-10,Sector 7G,en proceso de tortura
1557,Cynthia Wright,Avaricia,30,1980-04-26,Inframundo,en proceso de tortura
1558,Dr. Stephen Moore,Ira,100,2004-08-27,Tierra,en proceso de tortura
1559,John Davis,Ira,26,2024-01-27,Limbo,activa
1560,Christopher Lopez,Ira,75,1960-12-17,Sector 7G,en proceso de tortura
1561,Jennifer Erickson,Envidia,21,1960-09-30,Tierra,en proceso de tortura
1562,Kara Roberts,Pereza,40,1936-02-25,Pandemonium,activa
1563,Jerome Nguyen,Ira,31,1861-03-30,Sector 7G,activa
1564,Kristin Anderson,Gula,48,2001-07-31,Abismo,redimida
1565,Carl Scott,Lujuria,29,1857-01-13,Inframundo,redimida
1566,Gregory Sharp,Ira,87,1913-10-31,Limbo,en proceso de tortura
1567,Melissa Barker DVM,Envidia,83,1966-12-26,Abismo,redimida
